label,path,width,height
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_315.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_316.jpg,442,454
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_317.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_318.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_319.jpg,300,168
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_32.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_320.jpg,207,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_321.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_322.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_323.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_324.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_325.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_326.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_327.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_328.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_329.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_33.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_330.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_331.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_332.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_333.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_334.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_335.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_336.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_337.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_338.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_339.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_34.jpg,400,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_340.jpg,207,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_341.jpg,177,197
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_342.jpg,642,361
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_343.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_344.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_345.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_346.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_347.jpg,212,238
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_348.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_349.jpg,300,168
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_35.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_350.jpg,207,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_351.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_352.jpg,300,168
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_353.jpg,441,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_354.jpg,276,326
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_355.jpg,420,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_356.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_357.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_358.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_359.jpg,207,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_36.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_360.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_361.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_362.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_363.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_364.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_365.jpg,235,233
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_366.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_367.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_368.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_369.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_37.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_370.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_371.jpg,504,540
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_372.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_373.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_374.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_375.jpg,214,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_376.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_377.jpg,442,454
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_378.jpg,235,214
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_379.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_38.jpg,300,168
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_380.jpg,276,326
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_381.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_382.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_383.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_384.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_385.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_386.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_387.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_388.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_389.jpg,196,257
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_39.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_390.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_391.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_392.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_393.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_394.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_395.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_396.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_397.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_398.jpg,442,454
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_399.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_4.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_40.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_400.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_41.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_42.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_43.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_44.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_45.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_46.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_47.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_48.jpg,504,540
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_49.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_5.jpg,380,530
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_50.jpg,380,530
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_51.jpg,235,214
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_52.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_53.jpg,206,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_54.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_55.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_56.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_57.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_58.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_59.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_6.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_60.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_61.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_62.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_63.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_64.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_65.jpg,208,248
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_66.jpg,642,361
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_67.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_68.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_69.jpg,504,540
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_7.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_70.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_71.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_72.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_73.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_74.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_75.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_76.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_77.jpg,236,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_78.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_79.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_8.jpg,420,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_80.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_81.jpg,400,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_82.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_83.jpg,642,361
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_84.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_85.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_86.jpg,680,680
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_87.jpg,201,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_88.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_89.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_9.jpg,259,194
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_90.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_91.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_92.jpg,236,270
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_93.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_94.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_95.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_96.jpg,212,238
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_97.jpg,177,197
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_98.jpg,235,214
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Te-no_99.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_10.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_100.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1000.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1001.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1002.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1003.jpg,236,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1004.jpg,234,224
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1005.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1006.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1007.jpg,528,528
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1008.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1009.jpg,236,213
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_101.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1010.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1011.jpg,626,686
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1012.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1013.jpg,442,454
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1014.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1015.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1016.jpg,236,220
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1017.jpg,642,361
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1018.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1019.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_102.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1020.jpg,262,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1021.jpg,339,415
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1022.jpg,441,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1023.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1024.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1025.jpg,216,293
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1026.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1027.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1028.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1029.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_103.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1030.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1031.jpg,230,235
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1032.jpg,212,238
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1033.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1034.jpg,194,259
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1035.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1036.jpg,405,484
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1037.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1038.jpg,504,540
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1039.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_104.jpg,196,257
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1040.jpg,275,301
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1041.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1042.jpg,235,244
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1043.jpg,196,257
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1044.jpg,201,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1045.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1046.jpg,354,443
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1047.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1048.jpg,236,250
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1049.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_105.jpg,442,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1050.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1051.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1052.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1053.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1054.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1055.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1056.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1057.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1058.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1059.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_106.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1060.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1061.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1062.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1063.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1064.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1065.jpg,218,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1066.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1067.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1068.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1069.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_107.jpg,420,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1070.jpg,236,366
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1071.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1072.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1073.jpg,497,398
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1074.jpg,215,234
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1075.jpg,468,444
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1076.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1077.jpg,208,278
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1078.jpg,173,201
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1079.jpg,350,350
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_108.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1080.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1081.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1082.jpg,201,251
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1083.jpg,359,449
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1084.jpg,428,417
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1085.jpg,416,512
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1086.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1087.jpg,232,217
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1088.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1089.jpg,192,192
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_109.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1090.jpg,453,496
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1091.jpg,630,630
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1092.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1093.jpg,228,221
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1094.jpg,230,282
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1095.jpg,207,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1096.jpg,236,280
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1097.jpg,236,236
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1098.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1099.jpg,208,242
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_11.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_110.jpg,275,183
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1100.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1101.jpg,236,226
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1102.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1103.jpg,227,222
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1104.jpg,200,252
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1105.jpg,203,243
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1106.jpg,150,198
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1107.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1108.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1109.jpg,494,600
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_111.jpg,218,231
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1110.jpg,410,490
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1111.jpg,296,320
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1112.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1113.jpg,227,262
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1114.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1115.jpg,350,350
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1116.jpg,393,400
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1117.jpg,225,225
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1118.jpg,504,540
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1119.jpg,441,442
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_112.jpg,236,357
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1120.jpg,442,454
notumor,F:\brain tumor detection\data\raw\primary\notumor\notumor_Tr-no_1121.jpg,206,244
